Code,Year,Entity,Poverty,Any Union
RUS,2017,Russia,0.033431693,0
RUS,2018,Russia,0.029192208,0
RUS,2019,Russia,0.030001637,0
RWA,2000,Rwanda,75.21360479,0
RWA,2005,Rwanda,66.05174515,0
RWA,2010,Rwanda,59.20515637,0
RWA,2013,Rwanda,53.74718795,0
RWA,2016,Rwanda,52.0053934,0
LCA,1995,Saint Lucia,38.12340516,0
LCA,2016,Saint Lucia,5.122804971,0
WSM,2002,Samoa,2.178177844,0
WSM,2008,Samoa,1.052525968,0
WSM,2013,Samoa,1.150477021,0
STP,2000,Sao Tome and Principe,20.44645248,0
STP,2010,Sao Tome and Principe,22.61578973,0
STP,2017,Sao Tome and Principe,15.55189948,0
SEN,1991,Senegal,70.09887358,0
SEN,1994,Senegal,60.25185547,0
SEN,2001,Senegal,52.44070876,0
SEN,2005,Senegal,41.06175398,0
SEN,2011,Senegal,40.98436542,0
SEN,2018,Senegal,9.33548495,0
SRB,2002,Serbia,0.127998485,0
SRB,2003,Serbia,0.380461456,0
SRB,2004,Serbia,0.796668478,0
SRB,2005,Serbia,0.78774031,0
SRB,2006,Serbia,0.47052858,0
SRB,2007,Serbia,0.369309026,0
SRB,2008,Serbia,0.111986023,0
SRB,2009,Serbia,0.144501787,0
SRB,2010,Serbia,0.097779403,0
SRB,2012,Serbia,5.340190966,0
SRB,2013,Serbia,0.225479005,0
SRB,2014,Serbia,6.923150372,0
SRB,2015,Serbia,0.071719055,0
SRB,2016,Serbia,6.3563869,0
SRB,2017,Serbia,5.394841965,0
SRB,2018,Serbia,0.03704303,0
SRB,2019,Serbia,0.045231834,0
SYC,1999,Seychelles,0.758265089,0
SYC,2006,Seychelles,0.372481956,0
SYC,2013,Seychelles,1.236059194,0
SYC,2018,Seychelles,0.511004008,0
SLE,2003,Sierra Leone,61.331979,0
SLE,2011,Sierra Leone,38.69812928,0
SLE,2018,Sierra Leone,26.06203412,0
SVK,1992,Slovakia,0,0
SVK,1996,Slovakia,1.493481817,0
SVK,2004,Slovakia,0.075020547,0
SVK,2005,Slovakia,0.092847811,0
SVK,2006,Slovakia,0,0
SVK,2007,Slovakia,0,0
SVK,2008,Slovakia,0,0
SVK,2009,Slovakia,0,0
SVK,2010,Slovakia,0.495107889,0
SVK,2011,Slovakia,0.423860768,0
SVK,2012,Slovakia,0.400928967,0
SVK,2013,Slovakia,0.281499278,0
SVK,2014,Slovakia,0.675449182,0
SVK,2015,Slovakia,0.661759802,0
SVK,2016,Slovakia,1.380700722,0
SVK,2017,Slovakia,0.225368471,0
SVK,2018,Slovakia,0.169457073,0
SVK,2019,Slovakia,0.118116262,0
SVN,1993,Slovenia,0.040511475,0
SVN,1997,Slovenia,0,0
SVN,1998,Slovenia,0.028306885,0
SVN,1999,Slovenia,0,0
SVN,2002,Slovenia,0,0
SVN,2003,Slovenia,0,0
SVN,2004,Slovenia,0.025957223,0
SVN,2005,Slovenia,0.101450935,0
SVN,2006,Slovenia,0.050460541,1
SVN,2007,Slovenia,0.032348869,1
SVN,2008,Slovenia,0,1
SVN,2009,Slovenia,0,1
SVN,2010,Slovenia,0.009157745,1
SVN,2011,Slovenia,0,1
SVN,2012,Slovenia,0.026254447,1
SVN,2013,Slovenia,0.021756855,1
SVN,2014,Slovenia,0,1
SVN,2015,Slovenia,0.004852958,1
SVN,2016,Slovenia,0,1
SVN,2017,Slovenia,0,1
SVN,2018,Slovenia,0,1
SVN,2019,Slovenia,0,1
SLB,2005,Solomon Islands,50.61650181,0
SLB,2012,Solomon Islands,26.5648856,0
SOM,2017,Somalia,70.72620128,0
ZAF,1993,South Africa,33.53771157,0
ZAF,2000,South Africa,36.82296584,0
ZAF,2005,South Africa,28.32473968,0
ZAF,2008,South Africa,18.66297332,1
ZAF,2010,South Africa,18.06388657,1
ZAF,2014,South Africa,20.48492024,1
KOR,2006,South Korea,0.249442343,0
KOR,2008,South Korea,0.242759109,0
KOR,2010,South Korea,0.495899722,0
KOR,2012,South Korea,0.249280626,0
KOR,2014,South Korea,0.235642859,0
KOR,2016,South Korea,0.226665143,0
SSD,2009,South Sudan,34.54164807,0
SSD,2016,South Sudan,67.32726541,0
ESP,1995,Spain,1.244829405,0
ESP,2000,Spain,0.487381555,0
ESP,2003,Spain,0.808751112,0
ESP,2004,Spain,0.817651808,0
ESP,2005,Spain,0.737974888,0
ESP,2006,Spain,0.769631769,0
ESP,2007,Spain,0.363040847,0
ESP,2008,Spain,0.488918584,0
ESP,2009,Spain,0.805600422,0
ESP,2010,Spain,0.675725153,0
ESP,2011,Spain,1.127329639,0
ESP,2012,Spain,0.936593669,0
ESP,2013,Spain,1.13630404,0
ESP,2014,Spain,0.787157227,0
ESP,2015,Spain,0.903526989,0
ESP,2016,Spain,1.125279634,0
ESP,2017,Spain,0.678091086,0
ESP,2018,Spain,0.838614543,0
ESP,2019,Spain,0.793813425,0
LKA,1995,Sri Lanka,11.77527361,0
LKA,2002,Sri Lanka,11.01708325,0
LKA,2006,Sri Lanka,5.629364564,0
LKA,2009,Sri Lanka,3.495460868,0
LKA,2012,Sri Lanka,2.587148659,0
LKA,2016,Sri Lanka,1.295317612,0
SDN,2009,Sudan,18.57616892,0
SDN,2014,Sudan,15.26305994,0
SWE,1992,Sweden,0.243513199,0
SWE,1995,Sweden,0.247249126,0
SWE,2000,Sweden,0,0
SWE,2003,Sweden,0.323709625,0
SWE,2004,Sweden,0.397172031,0
SWE,2005,Sweden,1.084583138,0
SWE,2006,Sweden,0.364382628,0
SWE,2007,Sweden,0.410839168,0
SWE,2008,Sweden,0.576402471,0
SWE,2009,Sweden,0.458015904,0
SWE,2010,Sweden,0.547409197,0
SWE,2011,Sweden,0.615651296,0
SWE,2012,Sweden,0.457002129,0
SWE,2013,Sweden,0.650871443,0
SWE,2014,Sweden,0.474333541,0
SWE,2015,Sweden,0.569155098,0
SWE,2016,Sweden,0.261452654,0
SWE,2017,Sweden,0.248349956,0
SWE,2018,Sweden,0.725506833,0
SWE,2019,Sweden,0.316518612,0
CHE,1992,Switzerland,0.494562942,0
CHE,2000,Switzerland,0,0
CHE,2002,Switzerland,0,1
CHE,2006,Switzerland,0.046570357,1
CHE,2007,Switzerland,0.0208164,1
CHE,2008,Switzerland,0.068479605,1
CHE,2009,Switzerland,0.038057731,1
CHE,2010,Switzerland,0.048670206,1
CHE,2011,Switzerland,0.003111316,1
CHE,2012,Switzerland,0.008965495,1
CHE,2013,Switzerland,0.042183743,1
CHE,2014,Switzerland,0.032768064,1
CHE,2015,Switzerland,0.030542556,1
CHE,2016,Switzerland,0.034275332,1
CHE,2017,Switzerland,0,1
CHE,2018,Switzerland,0.030503981,1
SYR,1996,Syria,2.468665334,0
SYR,2003,Syria,1.098121134,0
TWN,1991,Taiwan,0,0
TWN,1995,Taiwan,0.498810674,0
TWN,1997,Taiwan,0,0
TWN,2000,Taiwan,0,0
TWN,2005,Taiwan,0,0
TWN,2007,Taiwan,0,0
TWN,2010,Taiwan,0.24100541,0
TWN,2013,Taiwan,0,0
TWN,2016,Taiwan,0,1
TJK,1999,Tajikistan,61.96240387,0
TJK,2003,Tajikistan,36.74975909,0
TJK,2004,Tajikistan,21.35816094,0
TJK,2007,Tajikistan,12.79747194,0
TJK,2009,Tajikistan,6.792115552,0
TJK,2015,Tajikistan,6.114529141,0
TZA,1991,Tanzania,69.28886415,0
TZA,2000,Tanzania,84.03533022,0
TZA,2007,Tanzania,56.24071127,0
TZA,2011,Tanzania,44.65546314,0
TZA,2018,Tanzania,44.94932284,0
THA,1992,Thailand,8.995007636,0
THA,1994,Thailand,4.503986473,0
THA,1996,Thailand,3.086195191,0
THA,1998,Thailand,2.175270889,0
THA,1999,Thailand,3.950531172,0
THA,2000,Thailand,3.96749141,0
THA,2002,Thailand,1.759294881,0
THA,2004,Thailand,1.185711428,0
THA,2006,Thailand,0.929875124,0
THA,2007,Thailand,0.541695954,0
THA,2008,Thailand,0.304468657,0
THA,2009,Thailand,0.247226601,0
THA,2010,Thailand,0.265238218,0
THA,2011,Thailand,0.071561531,0
THA,2012,Thailand,0.115320516,0
THA,2013,Thailand,0.060821895,0
THA,2014,Thailand,0.090258254,0
THA,2015,Thailand,0.046537519,0
THA,2016,Thailand,0.036147502,0
THA,2017,Thailand,0.037088284,0
THA,2018,Thailand,0.032133955,0
THA,2019,Thailand,0.095037602,0
TGO,2006,Togo,60.9691554,0
TGO,2011,Togo,58.88720759,0
TGO,2015,Togo,54.69216152,0
TGO,2018,Togo,28.06985484,0
TON,2000,Tonga,3.094809389,0
TON,2009,Tonga,1.261610177,0
TON,2015,Tonga,1.104749418,0
TTO,1992,Trinidad and Tobago,2.084780273,0
TUN,1995,Tunisia,9.480761719,0
TUN,2000,Tunisia,4.379243164,0
TUN,2005,Tunisia,2.568061678,0
TUN,2010,Tunisia,1.496022543,0
TUN,2015,Tunisia,0.140061547,0
TUR,1994,Turkey,2.951306152,0
TUR,2002,Turkey,2.104415133,0
TUR,2003,Turkey,3.855589588,0
TUR,2004,Turkey,2.013649781,0
TUR,2005,Turkey,2.34066645,0
TUR,2006,Turkey,1.770227048,0
TUR,2007,Turkey,1.305338858,0
TUR,2008,Turkey,0.564947825,0
TUR,2009,Turkey,0.720389992,0
TUR,2010,Turkey,0.773769151,0
TUR,2011,Turkey,0.129527413,0
TUR,2012,Turkey,0.093060849,0
TUR,2013,Turkey,0.298105342,0
TUR,2014,Turkey,0.204682579,0
TUR,2015,Turkey,0.212372856,0
TUR,2016,Turkey,0.202716984,0
TUR,2017,Turkey,0.138647252,0
TUR,2018,Turkey,0.040396954,0
TUR,2019,Turkey,0.360609789,0
TKM,1998,Turkmenistan,43.11510554,0
TUV,2010,Tuvalu,3.625351862,0
UGA,1992,Uganda,65.85873584,0
UGA,1996,Uganda,64.93442768,0
UGA,1999,Uganda,68.67173159,0
UGA,2002,Uganda,66.70400601,0
UGA,2005,Uganda,58.03153229,0
UGA,2009,Uganda,46.71518346,0
UGA,2012,Uganda,37.54404426,0
UGA,2016,Uganda,42.73089373,0
UGA,2019,Uganda,42.20772863,0
UKR,1992,Ukraine,3.906744628,0
UKR,1993,Ukraine,1.94601621,0
UKR,1995,Ukraine,7.100866699,0
UKR,1996,Ukraine,7.208012878,0
UKR,1999,Ukraine,11.72640625,0
UKR,2002,Ukraine,2.662997034,0
UKR,2003,Ukraine,1.138515957,0
UKR,2004,Ukraine,0.929671556,0
UKR,2005,Ukraine,0.3968115,0
UKR,2006,Ukraine,0.160452138,0
UKR,2007,Ukraine,0.10203078,0
UKR,2008,Ukraine,0.026821088,0
UKR,2009,Ukraine,0.069318267,0
UKR,2010,Ukraine,0.012536797,0
UKR,2011,Ukraine,0.011348582,0
UKR,2012,Ukraine,0.113847042,0
UKR,2013,Ukraine,0.004414646,0
UKR,2014,Ukraine,0.012276275,0
UKR,2015,Ukraine,0.123216765,0
UKR,2016,Ukraine,0.098347497,0
UKR,2017,Ukraine,0.032223951,0
UKR,2018,Ukraine,0.009935224,0
UKR,2019,Ukraine,0,0
ARE,2013,United Arab Emirates,0,0
GBR,1991,United Kingdom,0.240796754,0
GBR,1994,United Kingdom,0.246627261,0
GBR,1995,United Kingdom,0.24714141,0
GBR,1996,United Kingdom,0.246367195,0
GBR,1997,United Kingdom,0.247251132,0
GBR,1998,United Kingdom,0.245557442,0
GBR,1999,United Kingdom,0.24853189,0
GBR,2000,United Kingdom,0.248151377,0
GBR,2001,United Kingdom,0.23821339,0
GBR,2002,United Kingdom,0.242948246,0
GBR,2003,United Kingdom,0.247972883,0
GBR,2004,United Kingdom,0.371322964,1
GBR,2005,United Kingdom,0.523194099,1
GBR,2006,United Kingdom,0.197943923,1
GBR,2007,United Kingdom,0.266805213,1
GBR,2008,United Kingdom,0.29490337,1
GBR,2009,United Kingdom,0.172647618,1
GBR,2010,United Kingdom,0.163314081,1
GBR,2011,United Kingdom,0.378939072,1
GBR,2012,United Kingdom,0.168917547,1
GBR,2013,United Kingdom,0.159602324,1
GBR,2014,United Kingdom,0.196634764,1
GBR,2015,United Kingdom,0.147457278,1
GBR,2016,United Kingdom,0.210261684,1
GBR,2017,United Kingdom,0.311566487,1
USA,1991,United States,0.49938721,0
USA,1992,United States,0.497899338,0
USA,1993,United States,0.499658555,0
USA,1994,United States,0.499792789,0
USA,1995,United States,0.49998137,0
USA,1996,United States,0.74854541,0
USA,1997,United States,0.749061645,0
USA,1998,United States,0.748834061,0
USA,1999,United States,0.748056213,0
USA,2000,United States,0.749595366,1
USA,2001,United States,0.749306928,1
USA,2002,United States,0.748915861,1
USA,2003,United States,0.997419733,1
USA,2004,United States,0.999882051,1
USA,2005,United States,0.999731811,1
USA,2006,United States,0.998909147,1
USA,2007,United States,0.999890444,1
USA,2008,United States,0.999749241,1
USA,2009,United States,0.999386019,1
USA,2010,United States,0.999726797,1
USA,2011,United States,0.99897617,1
USA,2012,United States,0.998479684,1
USA,2013,United States,0.995463915,1
USA,2014,United States,1.248946822,1
USA,2015,United States,1.249188105,1
USA,2016,United States,0.999391061,1
USA,2017,United States,1.249922877,1
USA,2018,United States,0.999791875,1
USA,2019,United States,0.999170522,1
URY,2006,Uruguay,0.564088264,0
URY,2007,Uruguay,0.38097278,0
URY,2008,Uruguay,0.227577977,1
URY,2009,Uruguay,0.282200242,1
URY,2010,Uruguay,0.169116238,1
URY,2011,Uruguay,0.139418565,1
URY,2012,Uruguay,0.169385296,1
URY,2013,Uruguay,0.174248012,1
URY,2014,Uruguay,0.153461778,1
URY,2015,Uruguay,0.149765946,1
URY,2016,Uruguay,0.092271666,1
URY,2017,Uruguay,0.066345904,1
URY,2018,Uruguay,0.055849955,1
URY,2019,Uruguay,0.102072005,1
UZB,1998,Uzbekistan,59.39889873,0
UZB,2000,Uzbekistan,82.30407496,0
UZB,2002,Uzbekistan,81.33505307,0
UZB,2003,Uzbekistan,82.19681768,0
VUT,2010,Vanuatu,14.65041996,0
VUT,2019,Vanuatu,9.999461547,0
VEN,1992,Venezuela,4.52604319,0
VEN,1995,Venezuela,9.928084972,0
VEN,1998,Venezuela,10.43187038,0
VEN,1999,Venezuela,11.83312344,0
VEN,2001,Venezuela,10.29149147,0
VEN,2002,Venezuela,16.38135301,0
VEN,2003,Venezuela,19.65253442,0
VEN,2004,Venezuela,16.60901169,0
VEN,2005,Venezuela,14.35570989,0
VEN,2006,Venezuela,7.130036624,0
VNM,1992,Vietnam,45.06900457,0
VNM,1997,Vietnam,24.3894816,0
VNM,2002,Vietnam,29.93925408,0
VNM,2004,Vietnam,20.14201176,0
VNM,2006,Vietnam,14.90166847,0
VNM,2008,Vietnam,11.13982687,0
VNM,2010,Vietnam,2.870482209,0
VNM,2012,Vietnam,1.660162326,0
VNM,2014,Vietnam,1.91204581,0
VNM,2016,Vietnam,1.263445246,0
VNM,2018,Vietnam,1.23144116,0
YEM,1998,Yemen,8.09864256,0
YEM,2005,Yemen,10.54290112,0
YEM,2014,Yemen,19.80275669,0
ZMB,1991,Zambia,57.43859723,0
ZMB,1993,Zambia,59.05604672,0
ZMB,1996,Zambia,46.7733849,0
ZMB,1998,Zambia,47.22561017,0
ZMB,2002,Zambia,56.38885202,0
ZMB,2004,Zambia,61.06245755,0
ZMB,2006,Zambia,64.69802769,0
ZMB,2010,Zambia,68.45660588,0
ZMB,2015,Zambia,61.35216043,0
ZWE,2011,Zimbabwe,21.58006347,0
ZWE,2017,Zimbabwe,34.20604552,0
ZWE,2019,Zimbabwe,39.75453323,0
